Date,Word,Clue,Difficulty
4/5/2021,APE,Gibbon or gorilla,EASY
4/5/2021,AWMAN,"""Geez, that sucks!""",EASY
4/5/2021,DERIDED,Expressed contempt for,EASY
4/5/2021,ACETIC,Like vinegar,EASY
4/5/2021,ATL,"Falcons, on scoreboards",MODERATE
4/5/2021,SOD,Roll for a greenskeeper,EASY
4/5/2021,FATE,Destiny,EASY
4/5/2021,IPASS,"""No bid from me""",EASY
4/12/2021,AHA,"""Now I get it!""",EASY
4/12/2021,THEWESTWING,Onetime TV political drama set in Washington,EASY
4/12/2021,STEP,Ladder rung,EASY
4/12/2021,TAT,Tit for ___,FAIR
4/12/2021,ALE,Bar serving,EASY
4/12/2021,ACCT,"The ""A"" of I.R.A.: Abbr.",EASY
4/12/2021,ROWE,"Mike of TV's ""Dirty Jobs"" and ""Somebody's Gotta Do It""",EASY
4/12/2021,ADIA,1998 Sarah McLachlan hit,HARD
4/12/2021,ATOI,Yours: Fr.,EASY
4/12/2021,LEEK,Potato accompanier in soup,EASY
4/12/2021,MALL,Shopping center,FAIR
4/12/2021,FILM,Cinema showing,EASY
4/12/2021,ZINE,Amateur mag,EASY
4/12/2021,AWGEE,"""Shucks!""",HARD
4/12/2021,TACTIC,Strategy,EASY
4/12/2021,ARTS,___ and crafts,EASY
4/12/2021,MOBS,Rampaging groups,EASY
4/12/2021,SIGNS,"Touches one's chin and moves the hand down to say ""Thank you,"" for example",EASY
4/12/2021,ETTA,Jazzy James,FAIR
4/12/2021,ENDS,"Things that justify the means, some say",EASY
4/12/2021,OCHO,Eight: Sp.,EASY
4/12/2021,BARN,Hoedown locale,EASY
4/12/2021,AHAB,"""Moby-Dick"" captain",EASY
4/12/2021,AGUE,Feverish fit,MODERATE
4/12/2021,WIKI,Community-maintained website,EASY
4/12/2021,THAI,Person from Bangkok,EASY
4/12/2021,ELSA,"Disney character loosely based on Hans Christian Andersen's ""Snow Queen""",EASY
4/12/2021,OHDEAR,"""Hmm, that's not good ...""",EASY
4/12/2021,TINT,Slight coloring,FAIR
4/12/2021,DIP,Slight downturn,EASY
4/12/2021,BAE,Modern pet name,EASY
4/12/2021,ILLS,Societal problems,EASY
4/12/2021,EEG,"Brain reading, for short",EASY
4/12/2021,TBSP,Recipe amt.,MODERATE
4/12/2021,LYNX,Forest feline,EASY
4/12/2021,APPS,"TikTok and Fitbit, for two",EASY
4/12/2021,NARWHAL,Tusked marine animal,EASY
4/12/2021,RENT,Figure in home economics?,EASY
4/12/2021,ATTA,Lead-in to boy or girl,MODERATE
4/12/2021,WHATIFS,Hypothetical musings,EASY
4/12/2021,GETONIT,"""Now, work!""",EASY
4/12/2021,TAC,Tic-___-toe,FAIR
4/12/2021,SOLD,Last word at an auction,EASY
4/12/2021,TWEEZE,"Pluck, as an eyebrow",EASY
4/12/2021,GAME,Charades or dominoes,EASY
4/12/2021,CABAL,Scheming group,EASY
4/12/2021,ISLE,___ of Skye,EASY
4/12/2021,KANT,Philosopher Immanuel,EASY
4/12/2021,IMP,Little troublemaker,EASY
4/12/2021,SEA,South China ___,EASY
4/12/2021,EBB,"Flow back, as the tide",EASY
4/12/2021,LAX,Opposite of strict,EASY
4/12/2021,ALI,"Heavyweight champ known as ""The Greatest""",EASY
4/12/2021,BEER,Bar serving,EASY
4/12/2021,AWEEBIT,Slightly,FAIR
4/12/2021,LISA,Simpson who is a Buddhist and a vegetarian,EASY
4/12/2021,DREIDEL,Spinning top with a Hebrew letter on each side,EASY
4/12/2021,STEW,Hearty bowlful,EASY
4/12/2021,OAF,Fumbler,EASY
4/12/2021,CHAT,Informal conversation,EASY
4/12/2021,HASHTAG,"#, on social media",EASY
4/12/2021,OBTAIN,Procure,HARD
4/12/2021,MAO,China's ___ Zedong,EASY
4/12/2021,OGLE,Eye creepily,EASY
4/12/2021,SNAKE,Type not to be trusted,EASY
4/12/2021,KIAS,"Optimas and Souls, in the auto world",EASY
4/12/2021,RING,Good thing to have on hand at a wedding?,EASY
4/12/2021,OBI,Kimono sash,FAIR
4/12/2021,RTES,GPS suggestions: Abbr.,MODERATE
4/12/2021,TEST,"Rorschach, for one",EASY
4/12/2021,REP,Street cred,FAIR
4/12/2021,SESSION,"Time spent with a psychiatrist, e.g.",EASY
4/19/2021,OKS,Gives a thumbs-up,EASY
4/19/2021,FAX,Transmission by telephone,EASY
4/19/2021,RNS,E.R. staffers,EASY
4/19/2021,JAI,___ alai,FAIR
4/19/2021,CTS,Pennies: Abbr.,DIFFICULT
4/19/2021,ASP,Snake symbolizing old Egyptian royalty,EASY
4/19/2021,OUSTS,Boots from political office,EASY
4/19/2021,ANYA,Historical novelist Seton,EASY
4/19/2021,NINE,Start of every California ZIP code,EASY
4/19/2021,ONTOE,How a ballerina often dances,EASY
4/19/2021,EBAN,Israeli statesman Abba ___,EASY
4/19/2021,LEAPT,Jumped,EASY
4/19/2021,WING,Alternative to a drumstick,EASY
4/19/2021,YOUBETYOURLIFE,"""Absolutely! 100% positive!""",EASY
4/19/2021,PAST,Historical,FAIR
4/19/2021,HOPI,Southwestern tribe with a snake dance,EASY
4/19/2021,AORTA,Main line from the heart,FAIR
4/19/2021,PALAU,"Pacific Island group that was once a setting for ""Survivor""",EASY
4/19/2021,SONAR,Submarine device,EASY
4/19/2021,SMITH,Actress Dame Maggie,EASY
4/19/2021,SLIT,Opening made by a letter opener,EASY
4/19/2021,PETA,Antifur org.,EASY
4/19/2021,SKOSH,Wee bit,EASY
4/19/2021,MACE,Old-fashioned fight club?,EASY
4/19/2021,IRON,Wrinkle remover,FAIR
4/19/2021,ITEM,"New couple, in a gossip column",EASY
4/19/2021,TEND,"Look after, as a fire, bar or flock",EASY
4/19/2021,ATEST,"1940s nuclear event, for short",EASY
4/19/2021,THEPRICEISRIGHT,"""I'm willing to pay that amount""",EASY
4/19/2021,HES,"""___ Just Not That Into You"" (2009 rom-com)",FAIR
4/19/2021,EFT,New newt,MODERATE
4/19/2021,USE,Get value from,EASY
4/19/2021,SVU,"""Law & Order"" spinoff, informally",FAIR
4/19/2021,STP,Longtime advertiser at the Indy 500,EASY
4/19/2021,TEA,Oolong or Darjeeling,EASY
4/19/2021,TOTELLTHETRUTH,"""If I can be honest here ...""",EASY
4/19/2021,ARR,"The ""A"" of E.T.A.: Abbr.",EASY
4/19/2021,LATHE,Woodworker's tool,EASY
4/19/2021,REVERE,Paul who went on a midnight ride,EASY
4/19/2021,TEMP,Work as a sub,EASY
4/19/2021,ROIS,"Louis Treize, Louis Quatorze and others",EASY
4/19/2021,SYR,Damascus's land: Abbr.,EASY
4/19/2021,TAXI,Something hailed on city streets,EASY
4/19/2021,ROAMING,Wandering,EASY
4/19/2021,FSTOP,Camera lens setting,EASY
4/19/2021,ASSET,"Beauty, brawn or brains",EASY
4/19/2021,JAPAN,Land east of the Yellow Sea,EASY
4/19/2021,TALKIE,Walkie-___,EASY
4/19/2021,CHINA,Land west of the Yellow Sea,EASY
4/19/2021,SWEAT,"Blood, ___ & Tears",EASY
4/19/2021,COOL,Hip,HARD
4/19/2021,LUNE,"Debussy's ""Clair de ___""",FAIR
4/19/2021,ASTA,"""The Thin Man"" pooch",EASY
4/19/2021,CHEW,What a puppy likes to do to toys and socks,EASY
4/19/2021,ICEES,Drinks akin to Slush Puppies,EASY
4/19/2021,TONYS,Awards for Broadway's best,EASY
4/19/2021,LAYS,Potato chip brand,FAIR
4/19/2021,SNAP,Jacket fastener,EASY
4/19/2021,TOON,Bugs Bunny or Wile E. Coyote,EASY
4/19/2021,ONUS,Burden to bear,EASY
4/19/2021,ERECT,"Put up, as a monument",EASY
4/19/2021,TONE,Muscular firmness,EASY
4/19/2021,ANDI,"""___ Love Her"" (Beatles ballad)",EASY
4/19/2021,SPARS,Practices jabs and hooks,EASY
4/19/2021,KATIE,TV journalist Couric,EASY
4/19/2021,OLEG,Fashion designer Cassini,EASY
4/19/2021,SASH,"Bit of attire that might say ""MISS UNIVERSE""",EASY
4/19/2021,PITIFUL,Pathetic,EASY
4/19/2021,SUPE,"Building manager, for short",EASY
4/19/2021,STROP,Razor sharpener at a barbershop,EASY
4/19/2021,THRU,"By way of, for short",EASY
4/19/2021,TURF,"Surf's partner, on menus",EASY
4/19/2021,ETTE,Suffix with Smurf,EASY
4/19/2021,HUTT,Jabba the ___,EASY
4/19/2021,AHA,"""So it's you!""",MODERATE
4/26/2021,URGE,Push to do something,EASY
4/26/2021,LIEGE,Feudal superior,MODERATE
4/26/2021,AREAR,To the back,EASY
4/26/2021,YALE,Alma mater of five U.S. presidents,EASY
4/26/2021,EDS,Singers Ames and Sheeran,EASY
4/26/2021,LOT,Auction unit,EASY
4/26/2021,SQUAD,Posse,EASY
4/26/2021,META,Prefix with stasis or tarsus,EASY
4/26/2021,BEARD,Wolf Blitzer facial feature,EASY
4/26/2021,AUS,Vienna's home: Abbr.,EASY
4/26/2021,DELOUSE,"Nitpick, literally",EASY
4/26/2021,RKO,Old rival of MGM,EASY
4/26/2021,MSRP,Starting point for a car sale negotiation: Abbr.,EASY
4/26/2021,LAUDE,Summa cum ___,FAIR
4/26/2021,PCT,%: Abbr.,MODERATE
4/26/2021,MOORE,"Michael who directed ""Fahrenheit 9/11""",EASY
4/26/2021,AMOR,"""Omnia vincit ___"" (""Love conquers all"": Lat.)",EASY
4/26/2021,OUI,"French ""yes""",EASY
4/26/2021,VISA,Document for foreign travel,EASY
4/26/2021,PRIMP,Spend much time in front of the mirror,EASY
4/26/2021,ESPN,"""SportsCenter"" channel",EASY
4/26/2021,LAMAR,Rapper Kendrick,EASY
4/26/2021,ZONE,"Designate as ""commercial"" or ""residential,"" e.g.",EASY
4/26/2021,THEY,Nonbinary pronoun,EASY
4/26/2021,AGAME,Best possible athletic performance,EASY
4/26/2021,APEX,Very top,EASY
4/26/2021,OTIS,Elevator brake inventor Elisha,EASY
4/26/2021,SERE,"Parched, as a desert",EASY
4/26/2021,ADJOIN,Abut,EASY
4/26/2021,NEARBY,Close,FAIR
4/26/2021,BAA,Neigh : horse :: ___ : sheep,EASY
4/26/2021,SURFACE,"Emerge from the ocean, say",EASY
4/26/2021,BING,Alternative to Google,EASY
4/26/2021,BEEP,Sound much heard in traffic,EASY
4/26/2021,MAMAS,Half of a 1960s folk-rock group,FAIR
4/26/2021,TENN,Nashville's home: Abbr.,EASY
4/26/2021,JANEAUSTEN,"""Pride and Prejudice"" novelist",EASY
4/26/2021,ROSEGARDEN,Locale of many White House photo ops,EASY
4/26/2021,YIPE,"""Eek!""",EASY
4/26/2021,ROLEPLAYS,Isn't oneself?,EASY
4/26/2021,ARTSTUDIO,Place to make a scene?,EASY
4/26/2021,GALA,"Soiree, say",FAIR
4/26/2021,MIRE,Bog down,MODERATE
4/26/2021,REDD,"Chris of ""S.N.L.""",EASY
4/26/2021,LUBE,___ job (bit of garage work),EASY
4/26/2021,SAMBA,Brazilian ballroom dance,EASY
4/26/2021,DONNE,"John who wrote ""No man is an island""",EASY
4/26/2021,ELSA,Disney's ___ of Arendelle,EASY
4/26/2021,SEAR,Singe,EASY
4/26/2021,SYRIA,Damascus's home,EASY
4/26/2021,ABBA,Alphabetically first group in the Rock & Roll Hall of Fame,EASY
4/26/2021,TREE,Apple or maple,EASY
4/26/2021,ATA,Keep ___ distance,EASY
4/26/2021,REX,Former secretary of state Tillerson,EASY
4/26/2021,ITIS,"""No lie!""",EASY
4/26/2021,ASTOR,"Lady ___, first female member of Parliament",EASY
4/26/2021,ANGE,French celestial being,EASY
4/26/2021,VET,Ex-G.I.,FAIR
4/26/2021,ISH,"""About""",EASY
4/26/2021,SPEW,What a volcano might do,EASY
4/26/2021,ANYHOO,Informal segue,EASY
4/26/2021,ANNE,Only daughter of Elizabeth II,EASY
4/26/2021,RAGES,Rants and raves,EASY
4/26/2021,IMAC,Certain Apple,EASY
4/26/2021,PRESENCE,Something that might be felt at a séance,EASY
4/26/2021,AZALEA,Spring bloomer,FAIR
4/26/2021,MOPE,Sulk,FAIR
4/26/2021,ONE,Last number in a countdown,EASY
4/26/2021,PLATINUM,Shade of blond,EASY
5/3/2021,NOTIT,"Untagged, in a game of tag",EASY
5/3/2021,IMMAD,What a red-faced emoji might mean,EASY
5/3/2021,YMCA,"Community facility that often has a gym and pool, in brief",EASY
5/3/2021,HOTBATH,"Relaxing soak after a long day, maybe",EASY
5/3/2021,RCA,Color TV pioneer,FAIR
5/3/2021,CDS,"Some investments, for short",EASY
5/3/2021,SFO,"Bay Area hub, for short",EASY
5/3/2021,DISK,"Hockey puck, e.g.",EASY
5/3/2021,FEEFIFOFUM,Fairy tale chant from a giant ... or the ends of the answers to the starred clues,EASY
5/3/2021,EARN,"Make, as money",EASY
5/3/2021,UNLIT,Not illuminated,EASY
5/3/2021,DANA,Boston's ___-Farber Cancer Institute,EASY
5/3/2021,LAMBS,Animals symbolizing innocence,EASY
5/3/2021,GARB,Attire,FAIR
5/3/2021,ONEA,Fit for military service,EASY
5/3/2021,OED,"A-to-zed lexicon, in brief",EASY
5/3/2021,LAVA,Stream from a volcano,EASY
5/3/2021,TIC,"The first ""X"" of X-X-X",EASY
5/3/2021,IOWA,Its state fair is much visited by politicians,EASY
5/3/2021,RERUN,"Any episode of ""Parks and Recreation,"" now",EASY
5/3/2021,BRAG,Toot one's own horn,EASY
5/3/2021,ICEDCOFFEE,*Joe cool?,EASY
5/3/2021,BRR,[It's c-c-old!],EASY
5/3/2021,AGRA,Taj Mahal locale,EASY
5/3/2021,BETRAYS,Backstabs,EASY
5/3/2021,EMMYS,Annual TV awards,EASY
5/3/2021,PALAU,Island nation in the western Pacific,EASY
5/3/2021,NOS,Opposite of yeses,EASY
5/3/2021,DOW,"Wall Street average, with ""the""",EASY
5/3/2021,MAC,PC alternative,FAIR
5/3/2021,SOY,Word before sauce or milk,EASY
5/3/2021,DADDY,Papa,EASY
5/3/2021,ORCA,Apex predator of the ocean,EASY
5/3/2021,BAD,Rebuke to Marmaduke,EASY
5/3/2021,ECHOED,"Bounced back, as a sound",EASY
5/3/2021,ADONAI,"God, in the Torah",EASY
5/3/2021,POTFUL,Quantity of stew,EASY
5/3/2021,ATHENA,Greek goddess of wisdom,EASY
5/3/2021,MIFF,Peeve,FAIR
5/3/2021,MOODY,Full of emotional swings,EASY
5/3/2021,BANK,Establishment that's usually closed on Sundays,EASY
5/3/2021,SITS,Poses for a photo,EASY
5/3/2021,ELM,"Boston's Liberty Tree, e.g.",MODERATE
5/3/2021,FIB,Whopper junior?,EASY
5/3/2021,FAM,"Kin, informally",EASY
5/3/2021,UNC,Tar Heels' sch.,FAIR
5/3/2021,EDU,University email ending,EASY
5/3/2021,DEFT,Adroit,FAIR
5/3/2021,IVE,"""Now ___ heard everything!""",EASY
5/3/2021,HERD,What's rounded up in a roundup,EASY
5/3/2021,IRENA,"""The Faerie Queene"" woman",FAIR
5/3/2021,CROW,Bird that caws,EASY
5/3/2021,REF,Official with a whistle,EASY
5/3/2021,ARF,Little dog's bark,EASY
5/3/2021,PUEBLO,Southwest tribe or one of its dwellings,EASY
5/3/2021,IBAR,Letter-shaped construction support,EASY
5/3/2021,AGASSI,Tennis great Andre,FAIR
5/3/2021,ONEEAR,Where meaningless words go in (and out the other),EASY
5/3/2021,TUTTI,___-frutti,MODERATE
5/3/2021,ESP,"Telepath's ""gift""",EASY
5/3/2021,MOAT,Means of defense that doesn't actually have alligators,EASY
5/3/2021,PROS,Amateurs no more,EASY
5/3/2021,APRIORI,Kind of reasoning,FAIR
5/3/2021,INN,Red Roof ___,EASY
5/3/2021,WING,Part of a bird or museum,EASY
5/3/2021,COSA,___ Nostra,MODERATE
5/10/2021,READ,What many children begin to do in kindergarten,EASY
5/10/2021,OTTO,Apt name for a car mechanic?,EASY
5/10/2021,LAB,Scientist's workplace,EASY
5/10/2021,VISAGES,Facial expressions,EASY
5/10/2021,GET,"""Do you ___ my drift?""",EASY
5/10/2021,DENNY,NASCAR champion Hamlin,EASY
5/10/2021,SPAR,Practice for a bout,EASY
5/10/2021,PILOT,First episode in a TV series,EASY
5/10/2021,PLACEBO,"""Medicine"" that doesn't actually contain medicine",EASY
5/10/2021,HEWN,Axed,FAIR
5/10/2021,ADORE,Love to pieces,EASY
5/10/2021,HEIR,Estate beneficiary,EASY
5/10/2021,URNS,Coffeehouse dispensers,EASY
5/10/2021,ONES,Change for a five,EASY
5/10/2021,ACHY,"Sore, as after a workout",EASY
5/10/2021,SPORCLE,Website with trivia quizzes,EASY
5/10/2021,SMEAR,Mascara mishap,FAIR
5/10/2021,NOVA,PBS science show since 1974,EASY
5/10/2021,DISKS,Shapes of Frisbees and tiddlywinks,EASY
5/10/2021,TEST,Try out,FAIR
5/10/2021,IMAC,Desktop computer covered by AppleCare,EASY
5/10/2021,SELLS,Opposite of buys,EASY
5/10/2021,BOCA,"___ Raton, Fla.",MODERATE
5/10/2021,PLEAT,Clothing crease,EASY
5/10/2021,ARID,Like the climate of Death Valley,EASY
5/10/2021,MANDARINORANGES,Easy-to-peel citrus fruits,EASY
5/10/2021,LEI,Welcome gift upon arriving at Honolulu International Airport,EASY
5/10/2021,TERRI,"Sherri's twin sister on ""The Simpsons""",EASY
5/10/2021,EGGWHITES,Main ingredients in meringue,EASY
5/10/2021,MEH,Verbal shrug,FAIR
5/10/2021,USHERIN,"Warmly welcome, as a new era",EASY
5/10/2021,BOP,Whack on the head,EASY
5/10/2021,ERASE,"""Do not ___"" (blackboard words)",EASY
5/10/2021,AMASS,Stockpile,DIFFICULT
5/10/2021,STEMS,Cherry throwaways,EASY
5/10/2021,PERE,"Father, in French",EASY
5/10/2021,IBM,"Creator of Watson on ""Jeopardy!""",EASY
5/10/2021,ORATE,"Speak from a podium, say",EASY
5/10/2021,PEROT,Two-time presidential candidate Ross,EASY
5/10/2021,SKY,"""The ___ is falling!"" (Chicken Little's cry)",EASY
5/10/2021,EMO,Angsty music genre,EASY
5/10/2021,YESLETS,"""We should do that!""",EASY
5/10/2021,VAC,"Rug cleaner, informally",EASY
5/10/2021,SPA,Spot for a mud facial,EASY
5/10/2021,ERNST,___ & Young (accounting firm),FAIR
5/10/2021,ACHOO,"""Bless you!"" elicitor",EASY
5/10/2021,SHUT,Closed,MODERATE
5/10/2021,OLE,Fútbol cheer,EASY
5/10/2021,EDIT,Make tweaks to,EASY
5/10/2021,PROM,Dance with a king and queen,EASY
5/10/2021,BIEL,"Actress Jessica of ""Hitchcock""",EASY
5/10/2021,OSLO,World capital where the Nobel Peace Prize is awarded,EASY
5/10/2021,HASHBROWNS,Crispy breakfast side dish,EASY
5/10/2021,ERICA,TV journalist Hill,FAIR
5/10/2021,ORSO,Approximately,FAIR
5/10/2021,IRKING,Peeving,EASY
5/10/2021,MOAT,Protective trench,EASY
5/10/2021,ACNE,Target of the skin cream Retin-A,EASY
5/10/2021,CADRE,Close-knit group,EASY
5/10/2021,SPRIGS,Bits of parsley,EASY
5/10/2021,ELI,"Man's name hidden in ""reliableness""",EASY
5/10/2021,LAO,Language akin to Thai,FAIR
5/10/2021,STRATI,Low-altitude clouds,EASY
5/10/2021,LEN,"Man's name hidden in ""reliableness""",EASY
5/10/2021,ORGS,A.C.L.U. and others,EASY
5/10/2021,VIES,Fights (for),EASY
5/10/2021,ADS,Commercials,EASY
5/10/2021,ARGUES,Has a war of words,EASY
5/10/2021,AMENDS,"Changes, as the Constitution",EASY
5/10/2021,WHILES,"Fritters (away), as time",EASY
5/10/2021,HELENA,Montana's capital,EASY
5/10/2021,MEDAL,"Purple Heart, e.g.",FAIR
5/17/2021,ATSIX,When some local news airs,EASY
5/17/2021,TAI,Mai ___ (cocktail),EASY
5/17/2021,DID,"""Look what I ___!""",EASY
5/17/2021,OUIJABOARD,Supposed means of communication with the dead,EASY
5/17/2021,USES,Employs,FAIR
5/17/2021,REDDER,More sunburned,EASY
5/17/2021,SOS,... --- ...,EASY
5/17/2021,MELT,What ice cubes do in the hot sun,EASY
5/17/2021,LCD,"Like many HDTVs, in brief",EASY
5/17/2021,WOVE,Interlaced threads,EASY
5/17/2021,AKIN,"Like, with ""to""",MODERATE
5/17/2021,GEDDES,Noted portrait photographer Anne,EASY
5/17/2021,LIP,Place to apply ChapStick,EASY
5/17/2021,TRESS,Lock of hair,FAIR
5/17/2021,PRESALE,"Early offering, as of goods",EASY
5/17/2021,SPECS,Construction details,EASY
5/17/2021,PIRATED,Illegally downloaded,EASY
5/17/2021,LALA,In ___ land (dreaming),FAIR
5/17/2021,VIC,Trader ___ (restaurant eponym),EASY
5/17/2021,YES,What the circled letters all mean,EASY
5/17/2021,FIG,___ Newton (cookie),EASY
5/17/2021,BRINE,Salty water,EASY
5/17/2021,IPA,"Many a craft brew, in brief",EASY
5/17/2021,FRIDAY,Just before the weekend,EASY
5/17/2021,IZOD,Big name in polo shirts,EASY
5/17/2021,JAZZERCISE,Alternative to Zumba,EASY
5/17/2021,BURGLE,Break into with intent to steal,EASY
5/17/2021,QUID,___ pro quo,EASY
5/17/2021,HOC,Ad ___ committee,EASY
5/17/2021,TURNS,Opportunities to play in games,EASY
5/17/2021,NSA,Govt. org. with a classified budget,EASY
5/17/2021,TAHOE,Chevy S.U.V.,MODERATE
5/17/2021,GAVE,Donated,EASY
5/17/2021,DAIRYQUEEN,Where to order a Blizzard,EASY
5/17/2021,ODE,Poem of tribute,EASY
5/17/2021,IDEAS,"""Don't get any funny ___""",EASY
5/17/2021,FIJI,Country whose name is a brand of bottled water,EASY
5/17/2021,ADAPT,Change with the times,FAIR
5/17/2021,GAZE,Fixed look,EASY
5/17/2021,NEEDS,"Food, water and air",EASY
5/17/2021,ADJACENT,Next (to),EASY
5/17/2021,TEATS,Things milking machines attach to,EASY
5/17/2021,PAR,Number on a miniature golf card,EASY
5/17/2021,TAXCODE,Some reading for an I.R.S. auditor,EASY
5/17/2021,OILIER,Slicker,MODERATE
5/17/2021,USDA,Meat-inspecting org.,EASY
5/17/2021,ELLIE,Singer Goulding,HARD
5/17/2021,OAFS,Ham-handed sorts,EASY
5/17/2021,POKE,Rude touch,EASY
5/17/2021,EVIL,"""Don't be ___"" (Google motto)",EASY
5/17/2021,DUDS,"Clothing, informally",EASY
5/17/2021,ALLY,Friend in a conflict,EASY
5/17/2021,PLIE,Ballet bend,MODERATE
5/17/2021,TSPS,Measures of salt and sugar: Abbr.,EASY
5/17/2021,IPAD,Apple tablet,EASY
5/17/2021,SWAM,Participated in the first third of a triathlon,EASY
5/17/2021,EGADS,"""Holy smokes!""",HARD
5/17/2021,SGT,"One crying ""Hup, two, three, four!"": Abbr.",EASY
5/17/2021,VERDI,"Giuseppe who composed ""Rigoletto""",EASY
5/17/2021,BRR,"""I'm f-f-freezing!""",FAIR
5/17/2021,RICH,Like the 1%,EASY
5/17/2021,IDIOTIC,Nonsensical,FAIR
5/17/2021,NASCAR,Daytona 500 acronym,EASY
5/17/2021,EYE,CBS logo,FAIR
5/17/2021,AID,Assistance,FAIR
5/17/2021,XES,Critical marks on treasure maps,EASY
5/17/2021,AZUR,Côte d'___ (French Riviera),EASY
5/17/2021,LIQUEURS,Kahlúa and Sambuca,EASY
5/17/2021,ADDS,"Puts two and two together, say",EASY
5/17/2021,FESS,"Admit, with ""up""",FAIR
5/17/2021,ZANE,"Grey who wrote ""Riders of the Purple Sage""",EASY
5/17/2021,TOQUE,Chef's hat,HARD
5/17/2021,ADVERBS,"Most words ending in ""-ly""",EASY
5/17/2021,GOPRO,Lose one's amateur status,EASY
5/17/2021,ADIEU,Fancy goodbye,EASY
5/17/2021,LOIN,Cut of a pork roast,EASY
5/24/2021,BACKLASH,Negative repercussions,EASY
5/24/2021,NOSH,Quick bite to eat,EASY
5/24/2021,PLACID,Tranquil,EASY
5/24/2021,MLB,Grp. overseeing the World Series,EASY
5/24/2021,PERSON,Individual,DIFFICULT
5/24/2021,BLAMEME,"""You don't have to take responsibility for the mistake""",EASY
5/24/2021,DAIS,Platform for a ceremony,EASY
5/24/2021,JUMP,Follower of hop and skip,EASY
5/24/2021,ASTER,Autumn bloom,FAIR
5/24/2021,EYRE,"Brontë's ""Jane ___""",EASY
5/24/2021,ATL,Capital of Georgia: Abbr.,EASY
5/24/2021,PEAT,Bog fuel,EASY
5/24/2021,ISLA,Bit of land in the sea: Sp.,EASY
5/24/2021,DEES,Poor grades,FAIR
5/24/2021,DOTH,"""The lady ___ protest too much"": ""Hamlet""",EASY
5/24/2021,TITLE,"Library catalog listing after ""author""",EASY
5/24/2021,MEOW,Ribbit : frog :: ___ : cat,EASY
5/24/2021,ISAAC,Author Asimov,EASY
5/24/2021,GAME,Scrabble or Boggle,EASY
5/24/2021,PEAS,Challenging vegetables to eat with a fork,EASY
5/24/2021,CONSENT,"What ""Yes, I'm willing!"" signifies",EASY
5/24/2021,VIE,Contend,HARD
5/24/2021,GUSHES,Talks effusively,EASY
5/24/2021,ANT,It might be confused with a termite,EASY
5/24/2021,SPF,Tanning lotion fig.,EASY
5/24/2021,YUCCAS,Pointy-leaved desert plants,EASY
5/24/2021,SOAK,Lo-o-ong bath,EASY
5/24/2021,EAST,"___ Asia (China, Japan and environs)",EASY
5/24/2021,KNUCKLEHEAD,Dummy,EASY
5/24/2021,NEWER,More recent,EASY
5/24/2021,FAKE,Like many Rolex watches sold on the street,FAIR
5/24/2021,ISO,Prefix with -therm,FAIR
5/24/2021,PLATEAU,Level off at a higher point,EASY
5/24/2021,SNO,___ Balls (chocolaty snack),EASY
5/24/2021,HUN,Attila the ___,EASY
5/24/2021,PBANDJ,"Three-ingredient lunchbox staple, familiarly",EASY
5/24/2021,DABBED,"Lightly touched, as with a handkerchief",EASY
5/24/2021,BEMOAN,Express sorrow over,EASY
5/24/2021,HELPED,Assisted,EASY
5/24/2021,SLOMO,Sports replay effect,EASY
5/24/2021,REUSE,Do something else with,FAIR
5/24/2021,MYTH,"George Washington's chopping down a cherry tree, e.g.",EASY
5/24/2021,TSP,Small recipe amt.,EASY
5/24/2021,BTW,"""As an aside,"" in a text",EASY
5/24/2021,LEE,Film director Spike,EASY
5/24/2021,TIM,Dickens's Tiny ___,EASY
5/24/2021,HADIT,Lost patience,EASY
5/24/2021,UTIL,"Electricity or water, e.g.: Abbr.",EASY
5/24/2021,ERR,Flub,EASY
5/24/2021,SLY,"Apt letters missing from ""_tea_th_""",EASY
